n;iter;niter;time_GPU;time_CPU;loss_GPU;loss_CPU
2000;0;3;12.797744;0.000000;0.022759;0.000000
2000;1;3;25.371231;0.000000;0.022615;-0.000000
2000;2;3;25.264067;0.000000;0.022286;-0.000000
3000;0;3;38.379044;0.000000;0.035102;-0.000000
3000;1;3;38.388878;0.000000;0.035048;-0.000000
3000;2;3;19.378563;0.000000;0.036095;-0.000000
4000;0;3;50.998077;0.000000;0.043880;-0.000000
4000;1;3;26.065016;0.000000;0.043988;-0.000000
4000;2;3;51.954849;0.000000;0.044729;-0.000000
