n;iter;niter;time_GPU;time_CPU;loss_GPU;loss_CPU
1020;0;3;6.579406;142.616165;0.011804;0.011599
1020;1;3;13.037509;143.400787;0.011743;0.011497
1020;2;3;12.956823;144.815353;0.011456;0.011308
1030;0;3;13.053779;147.006714;0.012408;0.012082
1030;1;3;6.669993;148.283005;0.012179;0.012147
1030;2;3;6.655214;146.979858;0.012243;0.012167
