n;iter;niter;time_GPU_mem;time_CPU;loss_GPU_mem;loss_CPU
3500;0;2;22.611923;0.000000;0.040808;0.000000
3500;1;2;22.642401;0.000000;0.040180;0.000001
4000;0;2;26.000090;0.000000;0.045198;0.000001
4000;1;2;26.106405;0.000000;0.044578;0.000001
